augmentation_method,source_cluster,source_segment_id,source_segment_id_2,source_profile_id,lam,duration_s,n_samples_original,augmentation_ratio,cluster_ratio,is_synthetic,variant,split,segment_id,length_reconstructed
timegan,1,,,-1,,340.0,680,1.0,0.9841688654353562,True,CLUSTER_AWARE_GAN,train,syn_CLUSTER_AWARE_GAN_r100_00733,True
jitter,0,73_943,,73,,445.0,890,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00000,False
jitter,0,55_407,,55,,550.0,1100,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00001,False
jitter,0,63_675,,63,,210.0,420,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00002,False
jitter,1,32_137,,32,,730.0,1460,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00003,False
jitter,1,57_499,,57,,305.0,610,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00004,False
jitter,0,61_642,,61,,135.0,270,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00005,False
jitter,1,66_765,,66,,300.0,600,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00006,False
jitter,1,50_304,,50,,175.0,350,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00007,False
jitter,0,70_883,,70,,175.0,350,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00008,False
jitter,0,64_703,,64,,620.0,1240,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00009,False
jitter,0,68_827,,68,,410.0,820,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00010,False
jitter,0,55_419,,55,,310.0,620,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00011,False
jitter,1,76_1014,,76,,1115.0,2230,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00012,False
jitter,1,50_312,,50,,340.0,680,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00013,False
jitter,1,30_120,,30,,800.0,1600,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00014,False
jitter,0,53_346,,53,,135.0,270,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00015,False
jitter,0,55_422,,55,,318.5,637,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00016,False
jitter,1,29_108,,29,,1580.0,3160,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00017,False
jitter,1,41_165,,41,,410.0,820,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00018,False
jitter,1,79_1053,,79,,1090.0,2180,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00019,False
jitter,0,62_660,,62,,555.0,1110,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00020,False
jitter,1,48_249,,48,,245.0,490,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00021,False
jitter,0,52_344,,52,,300.0,600,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00022,False
jitter,1,5_12,,5,,3120.0,6240,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00023,False
jitter,0,72_922,,72,,2305.0,4610,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00024,False
jitter,0,74_968,,74,,255.0,510,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00025,False
jitter,0,73_927,,73,,205.0,410,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00026,False
jitter,1,76_1010,,76,,1200.0,2400,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00027,False
jitter,1,68_823,,68,,150.0,300,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00028,False
jitter,0,80_1094,,80,,220.0,440,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00029,False
jitter,1,57_493,,57,,470.0,940,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00030,False
jitter,1,70_875,,70,,290.0,580,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00031,False
jitter,1,57_504,,57,,125.0,250,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00032,False
jitter,0,51_334,,51,,320.0,640,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00033,False
jitter,0,74_975,,74,,240.0,480,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00034,False
jitter,0,53_362,,53,,685.0,1370,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00035,False
jitter,0,74_954,,74,,125.0,250,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00036,False
jitter,1,48_253,,48,,120.0,240,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00037,False
jitter,1,55_410,,55,,165.0,330,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00038,False
jitter,0,51_332,,51,,320.0,640,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00039,False
jitter,1,57_495,,57,,125.0,250,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00040,False
jitter,0,70_868,,70,,225.0,450,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00041,False
jitter,0,68_826,,68,,205.0,410,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00042,False
jitter,1,49_296,,49,,290.0,580,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00043,False
jitter,0,76_1005,,76,,220.0,440,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00044,False
jitter,1,50_309,,50,,180.0,360,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00045,False
jitter,0,70_872,,70,,680.0,1360,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00046,False
jitter,1,66_779,,66,,240.0,480,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00047,False
jitter,0,53_386,,53,,470.0,940,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00048,False
jitter,1,42_170,,42,,440.0,880,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00049,False
jitter,0,72_915,,72,,445.0,890,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00050,False
jitter,1,62_671,,62,,180.0,360,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00051,False
jitter,1,32_129,,32,,710.0,1420,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00052,False
jitter,0,74_957,,74,,235.0,470,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00053,False
jitter,1,48_248,,48,,250.0,500,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00054,False
jitter,1,30_119,,30,,1660.0,3320,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00055,False
jitter,0,68_822,,68,,760.0,1520,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00056,False
jitter,1,30_116,,30,,1895.0,3790,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00057,False
jitter,0,76_1020,,76,,205.0,410,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00058,False
jitter,0,62_668,,62,,330.0,660,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00059,False
jitter,1,48_274,,48,,135.0,270,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00060,False
jitter,0,51_326,,51,,275.0,550,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00061,False
jitter,0,68_831,,68,,240.0,480,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00062,False
jitter,0,76_1015,,76,,200.0,400,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00063,False
jitter,1,79_1056,,79,,120.0,240,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00064,False
jitter,1,41_166,,41,,740.0,1480,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00065,False
jitter,0,74_972,,74,,325.0,650,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00066,False
jitter,0,47_227,,47,,350.0,700,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00067,False
jitter,0,64_699,,64,,210.0,420,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00068,False
jitter,0,53_381,,53,,165.0,330,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00069,False
jitter,0,79_1066,,79,,300.0,600,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00070,False
jitter,0,53_361,,53,,1110.0,2220,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00071,False
jitter,0,60_631,,60,,475.0,950,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00072,False
jitter,0,68_833,,68,,120.0,240,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00073,False
jitter,1,41_159,,41,,525.0,1050,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00074,False
jitter,0,68_821,,68,,270.0,540,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00075,False
jitter,1,32_137,,32,,730.0,1460,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00076,False
jitter,0,70_882,,70,,685.0,1370,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00077,False
jitter,0,66_756,,66,,700.0,1400,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00078,False
jitter,1,21_80,,21,,5315.5,10631,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00079,False
jitter,1,8_26,,8,,4880.0,9760,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00080,False
jitter,1,51_327,,51,,125.0,250,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00081,False
jitter,0,60_633,,60,,405.0,810,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00082,False
jitter,1,50_317,,50,,160.0,320,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00083,False
jitter,0,66_762,,66,,835.0,1670,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00084,False
jitter,1,66_775,,66,,365.0,730,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00085,False
jitter,0,53_382,,53,,205.0,410,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00086,False
jitter,0,80_1083,,80,,450.0,900,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00087,False
jitter,0,68_842,,68,,1095.0,2190,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00088,False
jitter,0,53_380,,53,,215.0,430,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00089,False
jitter,1,63_684,,63,,125.0,250,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00090,False
interpolation,1,50_318,53_359,50,0.2911970615386963,176.5915298461914,580,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00091,False
interpolation,1,31_127,24_84,31,0.25492724776268005,2481.809896275401,1277,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00092,False
interpolation,1,57_498,55_418,57,0.569061279296875,160.60775756835938,360,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00093,False
interpolation,0,62_667,48_253,62,0.40990322828292847,134.3466129899025,310,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00094,False
interpolation,0,53_367,63_690,53,0.35570526123046875,147.11410522460938,320,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00095,False
interpolation,1,41_160,63_697,41,0.2818245589733124,263.1824488937855,670,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00096,False
interpolation,1,66_783,66_784,66,0.6065889000892639,216.96705549955368,430,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00097,False
interpolation,1,15_52,42_170,15,0.6222172975540161,2659.4491003751755,8014,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00098,False
interpolation,0,55_415,50_307,55,0.29594042897224426,408.0663087964058,1140,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00099,False
interpolation,1,48_243,48_239,48,0.6582152843475342,256.0800325870514,290,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00100,False
interpolation,0,66_776,66_759,66,0.47965767979621887,140.20342752337456,270,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00101,False
interpolation,1,16_53,13_47,16,0.46107959747314453,8374.306678771973,13860,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00102,False
interpolation,0,53_382,51_332,53,0.7401902079582214,234.87812608480453,410,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00103,False
interpolation,0,70_885,48_280,70,0.5041195750236511,560.9833380281925,1780,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00104,False
interpolation,1,41_156,48_250,41,0.7160467505455017,381.0488826036453,870,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00105,False
interpolation,1,41_167,29_111,41,0.6207472085952759,1056.7261523008347,2140,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00106,False
interpolation,1,66_787,57_513,66,0.4593427777290344,271.64787501096725,300,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00107,False
interpolation,0,51_335,48_254,51,0.43402227759361267,168.2114438712597,410,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00108,False
interpolation,1,13_47,27_88,13,0.6602097749710083,6665.717700123787,19220,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00109,False
interpolation,0,74_965,50_308,74,0.2511369585990906,199.0399244427681,780,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00110,False
interpolation,0,47_230,41_161,47,0.5698599815368652,239.99808502197266,246,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00111,False
interpolation,1,36_140,36_144,36,0.5163018703460693,368.3966028690338,790,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00112,False
interpolation,1,4_6,27_100,4,0.49882009625434875,1048.6858494579792,1090,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00113,False
interpolation,1,48_257,49_286,48,0.3237232267856598,156.0420137643814,400,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00114,False
interpolation,1,79_1064,27_101,79,0.44699227809906006,1536.4646890759468,1900,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00115,False
interpolation,0,76_1015,49_286,76,0.6037506461143494,174.2437919974327,400,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00116,False
interpolation,0,73_931,79_1046,73,0.25361600518226624,279.38280791044235,820,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00117,False
interpolation,1,57_502,48_280,57,0.7238985896110535,178.36074379086494,320,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00118,False
interpolation,1,57_521,79_1050,57,0.2572830319404602,216.69886648654938,270,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00119,False
interpolation,1,36_139,36_145,36,0.6960954070091248,1388.318904042244,2260,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00120,False
interpolation,1,49_302,48_271,49,0.3689368665218353,202.22391429543495,566,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00121,False
interpolation,1,66_768,66_769,66,0.56003338098526,156.8010014295578,340,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00122,False
interpolation,1,13_48,16_54,13,0.29979586601257324,4876.639434695244,16686,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00123,False
interpolation,1,50_313,48_239,50,0.4218968451023102,425.70084527134895,730,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00124,False
interpolation,1,50_312,49_290,50,0.7266944646835327,340.0,680,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00125,False
interpolation,1,42_179,48_266,42,0.5312699675559998,390.3222841024399,1240,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00126,False
interpolation,0,68_827,66_781,68,0.6020256280899048,410.0,820,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00127,False
interpolation,1,50_310,50_313,50,0.6423454284667969,348.9413642883301,680,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00128,False
interpolation,0,80_1097,73_951,80,0.43821635842323303,223.20380464196205,570,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00129,False
interpolation,0,79_1070,42_174,79,0.6483919620513916,334.15929555892944,380,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00130,False
interpolation,1,48_262,48_266,48,0.2619413137435913,152.26501166820526,430,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00131,False
interpolation,1,27_99,23_81,27,0.601524829864502,2391.17782831192,3830,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00132,False
interpolation,1,50_323,50_324,50,0.4066088795661926,233.02437633275986,650,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00133,False
interpolation,0,70_874,72_913,70,0.5952997207641602,213.6944818496704,480,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00134,False
interpolation,0,80_1084,49_296,80,0.443949431180954,547.4906614422798,1740,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00135,False
interpolation,0,53_383,49_292,53,0.7453291416168213,348.9724111557007,810,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00136,False
interpolation,0,53_378,48_238,53,0.4589075744152069,723.1546288728714,2680,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00137,False
interpolation,0,60_623,49_292,60,0.2639830410480499,170.4809382557869,260,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00138,False
interpolation,0,80_1078,48_246,80,0.501237690448761,147.53094226121902,320,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00139,False
interpolation,0,79_1051,57_519,79,0.3754112422466278,151.90995201468468,410,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00140,False
interpolation,0,79_1042,60_618,79,0.5376656651496887,220.1551952958107,260,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00141,False
interpolation,1,50_308,48_250,50,0.2974157929420471,212.28426277637482,270,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00142,False
interpolation,1,57_516,48_256,57,0.4627583622932434,146.86208188533783,240,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00143,False
interpolation,0,63_677,64_701,63,0.6510587334632874,510.0,1020,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00144,False
interpolation,1,10_30,30_116,10,0.4126138687133789,1174.9887990951538,300,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00145,False
interpolation,0,55_409,53_372,55,0.6819700002670288,164.32805001735687,370,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00146,False
interpolation,0,61_642,66_788,61,0.2909019887447357,163.36391523480415,270,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00147,False
interpolation,0,76_1003,32_135,76,0.4149720370769501,728.5999940335751,410,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00148,False
interpolation,1,49_299,49_298,49,0.4098305404186249,250.90168699622154,490,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00149,False
interpolation,1,49_298,48_279,49,0.7355260252952576,231.19734227657318,510,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00150,False
interpolation,0,61_642,66_791,61,0.4022115170955658,383.0822040140629,270,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00151,False
interpolation,0,55_408,55_410,55,0.6790518760681152,209.1383719444275,460,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00152,False
interpolation,0,80_1078,48_237,80,0.447238564491272,176.58284306526184,320,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00153,False
interpolation,0,70_881,68_820,70,0.47277548909187317,196.18857234716415,540,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00154,False
interpolation,0,73_933,42_172,73,0.28278571367263794,479.91857171058655,300,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00155,False
interpolation,0,60_625,60_634,60,0.5350857377052307,213.241369754076,360,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00156,False
interpolation,1,15_52,42_170,15,0.47869619727134705,2147.509322553873,8014,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00157,False
interpolation,0,76_1003,42_171,76,0.7058922052383423,181.47137641906738,410,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00158,False
interpolation,0,66_761,46_224,66,0.5089299082756042,284.5084807276726,240,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00159,False
interpolation,0,66_756,57_516,66,0.4864846467971802,402.1610951423645,1400,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00160,False
interpolation,1,8_27,4_7,8,0.5206245183944702,4748.494313657284,8997,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00161,False
interpolation,1,57_515,50_312,57,0.6569569110870361,195.46947956085205,240,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00162,False
interpolation,1,48_280,48_261,48,0.4563983678817749,220.2485812306404,453,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00163,False
interpolation,1,76_1018,79_1060,76,0.41972899436950684,1004.2552840709686,2200,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00164,False
interpolation,1,29_103,24_84,29,0.571487545967102,1762.3606726527214,1500,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00165,False
interpolation,1,66_771,74_960,66,0.6183813214302063,239.08093392848969,440,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00166,False
interpolation,0,53_379,48_279,53,0.5257455110549927,320.09492576122284,920,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00167,False
interpolation,1,48_249,48_245,48,0.7007367014884949,207.59208768606186,490,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00168,False
interpolation,1,4_9,63_685,4,0.5490173101425171,503.1358188390732,1570,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00169,False
interpolation,1,48_235,48_258,48,0.7388237118721008,204.9647268652916,470,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00170,False
interpolation,0,61_650,66_778,61,0.7474161982536316,328.42702478170395,720,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00171,False
interpolation,1,76_1010,66_792,76,0.5597019791603088,1150.6866216659546,2400,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00172,False
interpolation,1,66_763,79_1069,66,0.35950595140457153,3235.114666521549,14470,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00173,False
interpolation,1,48_271,49_302,48,0.35988593101501465,236.93460083007812,310,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00174,False
interpolation,1,4_8,8_26,4,0.433796226978302,3895.2825647592545,5220,0.25,0.24931880108991825,True,GLOBAL_AUG,train,syn_GLOBAL_AUG_r25_00175,False
